id,sku,oem,nombre,descripcion,categoria_id,marca_repuesto_id,precio,precio_anterior,stock,garantia_meses,calificacion,numero_opiniones,destacado,ficha_tecnica
p-0165,FEB-N00165,5U0698151N00,Buje de tijera delantera Volkswagen Gol / Volkswagen Polo,Buje de caucho vulcanizado sobre camisa metalica. Elimina golpeteos en huecos y reductores.,suspension,febi,41000,,91,12,4.7,98,0,Material=Caucho y acero|Aplicacion=Volkswagen Gol / Volkswagen Polo|Referencia OEM=5U0698151N00
p-0166,SAC-N00166,58302-B4N00,Buje de tijera delantera Hyundai i10 / Kia Picanto,Buje de caucho vulcanizado sobre camisa metalica. Elimina golpeteos en huecos y reductores.,suspension,sachs,30000,,69,12,4.5,181,0,Material=Caucho y acero|Aplicacion=Hyundai i10 / Kia Picanto|Referencia OEM=58302-B4N00
p-0167,MOG-N00167,55810-61MN00,Buje de tijera delantera Suzuki Swift / Suzuki Vitara,Buje de caucho vulcanizado sobre camisa metalica. Elimina golpeteos en huecos y reductores.,suspension,moog,76000,91000,125,12,4.8,140,0,Material=Caucho y acero|Aplicacion=Suzuki Swift / Suzuki Vitara|Referencia OEM=55810-61MN00
p-0168,MOG-N00168,410609N00,Buje de tijera delantera Renault Kwid,Buje de caucho vulcanizado sobre camisa metalica. Elimina golpeteos en huecos y reductores.,suspension,moog,50000,64000,85,12,4.5,162,0,Material=Caucho y acero|Aplicacion=Renault Kwid|Referencia OEM=410609N00
p-0169,SAC-N00169,410601N00,Buje de tijera delantera Renault Duster,Buje de caucho vulcanizado sobre camisa metalica. Elimina golpeteos en huecos y reductores.,suspension,sachs,64000,,1,12,4.5,87,1,Material=Caucho y acero|Aplicacion=Renault Duster|Referencia OEM=410601N00
p-0170,FEB-N00170,1857858N00,Buje de tijera delantera Ford Escape,Buje de caucho vulcanizado sobre camisa metalica. Elimina golpeteos en huecos y reductores.,suspension,febi,50000,,79,12,4.5,239,0,Material=Caucho y acero|Aplicacion=Ford Escape|Referencia OEM=1857858N00
p-0171,FEB-O00171,04465-02O00,Tijera inferior completa Toyota Corolla / Toyota Yaris,Brazo de control con rotula y bujes preinstalados. Reduce el tiempo de montaje a la mitad.,suspension,febi,276000,,49,18,4.1,162,0,Rotula=Preinstalada|Bujes=Preinstalados|Aplicacion=Toyota Corolla / Toyota Yaris|Referencia OEM=04465-02O00
p-0172,TRW-O00172,58101-1RO00,Tijera inferior completa Hyundai Accent / Kia Rio,Brazo de control con rotula y bujes preinstalados. Reduce el tiempo de montaje a la mitad.,suspension,trw,287000,,139,18,4.2,307,0,Rotula=Preinstalada|Bujes=Preinstalados|Aplicacion=Hyundai Accent / Kia Rio|Referencia OEM=58101-1RO00
p-0173,TRW-O00173,55810-61MO00,Tijera inferior completa Suzuki Swift / Suzuki Vitara,Brazo de control con rotula y bujes preinstalados. Reduce el tiempo de montaje a la mitad.,suspension,trw,341000,,138,18,4.8,238,0,Rotula=Preinstalada|Bujes=Preinstalados|Aplicacion=Suzuki Swift / Suzuki Vitara|Referencia OEM=55810-61MO00
p-0174,FEB-O00174,D1060-1HO00,Tijera inferior completa Nissan Versa / Nissan March,Brazo de control con rotula y bujes preinstalados. Reduce el tiempo de montaje a la mitad.,suspension,febi,473000,,107,18,4.8,184,0,Rotula=Preinstalada|Bujes=Preinstalados|Aplicacion=Nissan Versa / Nissan March|Referencia OEM=D1060-1HO00
p-0175,MOG-O00175,20911O00,Tijera inferior completa Chevrolet Captiva,Brazo de control con rotula y bujes preinstalados. Reduce el tiempo de montaje a la mitad.,suspension,moog,279000,,39,18,4.4,151,1,Rotula=Preinstalada|Bujes=Preinstalados|Aplicacion=Chevrolet Captiva|Referencia OEM=20911O00
p-0176,TRW-O00176,410609O00,Tijera inferior completa Renault Kwid,Brazo de control con rotula y bujes preinstalados. Reduce el tiempo de montaje a la mitad.,suspension,trw,511000,650000,6,18,4.2,312,0,Rotula=Preinstalada|Bujes=Preinstalados|Aplicacion=Renault Kwid|Referencia OEM=410609O00
p-0177,FEB-O00177,410605O00,Tijera inferior completa Renault Logan / Renault Sandero,Brazo de control con rotula y bujes preinstalados. Reduce el tiempo de montaje a la mitad.,suspension,febi,316000,,6,18,4.6,298,0,Rotula=Preinstalada|Bujes=Preinstalados|Aplicacion=Renault Logan / Renault Sandero|Referencia OEM=410605O00
p-0178,TRW-O00178,BHY1-33-28O00,Tijera inferior completa Mazda Mazda 3 / Mazda Mazda 2,Brazo de control con rotula y bujes preinstalados. Reduce el tiempo de montaje a la mitad.,suspension,trw,440000,538000,69,18,4.3,127,0,Rotula=Preinstalada|Bujes=Preinstalados|Aplicacion=Mazda Mazda 3 / Mazda Mazda 2|Referencia OEM=BHY1-33-28O00
p-0179,FEB-O00179,58302-B4O00,Tijera inferior completa Hyundai i10 / Kia Picanto,Brazo de control con rotula y bujes preinstalados. Reduce el tiempo de montaje a la mitad.,suspension,febi,387000,,68,18,4.7,82,1,Rotula=Preinstalada|Bujes=Preinstalados|Aplicacion=Hyundai i10 / Kia Picanto|Referencia OEM=58302-B4O00
p-0180,SAC-P00180,04465-0KP00,Base de amortiguador con rodamiento Toyota Hilux / Ford Ranger,Kit de base superior con rodamiento axial y tope de goma. Elimina el ruido al girar el volante.,suspension,sachs,145000,179000,74,12,4.1,139,0,"Incluye=Base, rodamiento y tope|Piezas=3|Aplicacion=Toyota Hilux / Ford Ranger|Referencia OEM=04465-0KP00"
p-0181,SAC-P00181,1857858P00,Base de amortiguador con rodamiento Ford Escape,Kit de base superior con rodamiento axial y tope de goma. Elimina el ruido al girar el volante.,suspension,sachs,126000,,126,12,4.8,167,0,"Incluye=Base, rodamiento y tope|Piezas=3|Aplicacion=Ford Escape|Referencia OEM=1857858P00"
p-0182,SAC-P00182,04465-60P00,Base de amortiguador con rodamiento Toyota Prado,Kit de base superior con rodamiento axial y tope de goma. Elimina el ruido al girar el volante.,suspension,sachs,138000,,110,12,4.5,275,0,"Incluye=Base, rodamiento y tope|Piezas=3|Aplicacion=Toyota Prado|Referencia OEM=04465-60P00"
p-0183,SKF-P00183,410601P00,Base de amortiguador con rodamiento Renault Duster,Kit de base superior con rodamiento axial y tope de goma. Elimina el ruido al girar el volante.,suspension,skf,143000,,4,12,4.4,168,0,"Incluye=Base, rodamiento y tope|Piezas=3|Aplicacion=Renault Duster|Referencia OEM=410601P00"
p-0184,SKF-P00184,5U0698151P00,Base de amortiguador con rodamiento Volkswagen Gol / Volkswagen Polo,Kit de base superior con rodamiento axial y tope de goma. Elimina el ruido al girar el volante.,suspension,skf,129000,,2,12,4.3,147,0,"Incluye=Base, rodamiento y tope|Piezas=3|Aplicacion=Volkswagen Gol / Volkswagen Polo|Referencia OEM=5U0698151P00"
p-0185,FEB-P00185,58101-1RP00,Base de amortiguador con rodamiento Hyundai Accent / Kia Rio,Kit de base superior con rodamiento axial y tope de goma. Elimina el ruido al girar el volante.,suspension,febi,140000,,90,12,4.5,137,0,"Incluye=Base, rodamiento y tope|Piezas=3|Aplicacion=Hyundai Accent / Kia Rio|Referencia OEM=58101-1RP00"
p-0186,SAC-P00186,1848120P00,Base de amortiguador con rodamiento Ford Fiesta,Kit de base superior con rodamiento axial y tope de goma. Elimina el ruido al girar el volante.,suspension,sachs,113000,,19,12,4.9,211,0,"Incluye=Base, rodamiento y tope|Piezas=3|Aplicacion=Ford Fiesta|Referencia OEM=1848120P00"
p-0187,FEB-P00187,04465-02P00,Base de amortiguador con rodamiento Toyota Corolla / Toyota Yaris,Kit de base superior con rodamiento axial y tope de goma. Elimina el ruido al girar el volante.,suspension,febi,91000,,78,12,4.6,302,0,"Incluye=Base, rodamiento y tope|Piezas=3|Aplicacion=Toyota Corolla / Toyota Yaris|Referencia OEM=04465-02P00"
p-0188,SKF-P00188,58302-B4P00,Base de amortiguador con rodamiento Hyundai i10 / Kia Picanto,Kit de base superior con rodamiento axial y tope de goma. Elimina el ruido al girar el volante.,suspension,skf,133000,,42,12,4.8,99,0,"Incluye=Base, rodamiento y tope|Piezas=3|Aplicacion=Hyundai i10 / Kia Picanto|Referencia OEM=58302-B4P00"
p-0189,SAC-P00189,D1060-1HP00,Base de amortiguador con rodamiento Nissan Versa / Nissan March,Kit de base superior con rodamiento axial y tope de goma. Elimina el ruido al girar el volante.,suspension,sachs,181000,,37,12,4.8,158,0,"Incluye=Base, rodamiento y tope|Piezas=3|Aplicacion=Nissan Versa / Nissan March|Referencia OEM=D1060-1HP00"
p-0190,SKF-P00190,D1060-4EP00,Base de amortiguador con rodamiento Nissan Qashqai,Kit de base superior con rodamiento axial y tope de goma. Elimina el ruido al girar el volante.,suspension,skf,155000,191000,9,12,4.4,31,0,"Incluye=Base, rodamiento y tope|Piezas=3|Aplicacion=Nissan Qashqai|Referencia OEM=D1060-4EP00"
p-0191,BOS-Q00191,04465-0KQ00,Filtro de aceite de motor Toyota Hilux / Ford Ranger,Filtro de flujo total con valvula antidrenaje. Mantiene presion de aceite estable en el arranque en frio.,motor,bosch,28000,,4,6,4.8,287,0,Valvula antidrenaje=Si|Aplicacion=Toyota Hilux / Ford Ranger|Referencia OEM=04465-0KQ00
p-0192,DEN-Q00192,1857858Q00,Filtro de aceite de motor Ford Escape,Filtro de flujo total con valvula antidrenaje. Mantiene presion de aceite estable en el arranque en frio.,motor,denso,28000,,54,6,4.5,64,0,Valvula antidrenaje=Si|Aplicacion=Ford Escape|Referencia OEM=1857858Q00
p-0193,MAN-Q00193,58101-D3Q00,Filtro de aceite de motor Hyundai Tucson / Kia Sportage,Filtro de flujo total con valvula antidrenaje. Mantiene presion de aceite estable en el arranque en frio.,motor,mann,26000,,104,6,4.5,73,0,Valvula antidrenaje=Si|Aplicacion=Hyundai Tucson / Kia Sportage|Referencia OEM=58101-D3Q00
p-0194,DEN-Q00194,BHY1-33-28Q00,Filtro de aceite de motor Mazda Mazda 3 / Mazda Mazda 2,Filtro de flujo total con valvula antidrenaje. Mantiene presion de aceite estable en el arranque en frio.,motor,denso,25000,,60,6,4.4,38,0,Valvula antidrenaje=Si|Aplicacion=Mazda Mazda 3 / Mazda Mazda 2|Referencia OEM=BHY1-33-28Q00
p-0195,BOS-Q00195,04465-60Q00,Filtro de aceite de motor Toyota Prado,Filtro de flujo total con valvula antidrenaje. Mantiene presion de aceite estable en el arranque en frio.,motor,bosch,31000,,4,6,4.6,316,0,Valvula antidrenaje=Si|Aplicacion=Toyota Prado|Referencia OEM=04465-60Q00
p-0196,MAH-Q00196,20911Q00,Filtro de aceite de motor Chevrolet Captiva,Filtro de flujo total con valvula antidrenaje. Mantiene presion de aceite estable en el arranque en frio.,motor,mahle,18000,21000,138,6,4.4,222,1,Valvula antidrenaje=Si|Aplicacion=Chevrolet Captiva|Referencia OEM=20911Q00
p-0197,BOS-Q00197,410605Q00,Filtro de aceite de motor Renault Logan / Renault Sandero,Filtro de flujo total con valvula antidrenaje. Mantiene presion de aceite estable en el arranque en frio.,motor,bosch,39000,,126,6,4.4,184,0,Valvula antidrenaje=Si|Aplicacion=Renault Logan / Renault Sandero|Referencia OEM=410605Q00
p-0198,BOS-Q00198,5U0698151Q00,Filtro de aceite de motor Volkswagen Gol / Volkswagen Polo,Filtro de flujo total con valvula antidrenaje. Mantiene presion de aceite estable en el arranque en frio.,motor,bosch,49000,,129,6,4.9,134,0,Valvula antidrenaje=Si|Aplicacion=Volkswagen Gol / Volkswagen Polo|Referencia OEM=5U0698151Q00
p-0199,MAH-Q00199,95priorityQ00,Filtro de aceite de motor Chevrolet Spark GT / Chevrolet Sail,Filtro de flujo total con valvula antidrenaje. Mantiene presion de aceite estable en el arranque en frio.,motor,mahle,33000,41000,0,6,4.5,12,0,Valvula antidrenaje=Si|Aplicacion=Chevrolet Spark GT / Chevrolet Sail|Referencia OEM=95priorityQ00
p-0200,BOS-Q00200,D1060-4EQ00,Filtro de aceite de motor Nissan Qashqai,Filtro de flujo total con valvula antidrenaje. Mantiene presion de aceite estable en el arranque en frio.,motor,bosch,47000,,0,6,4.3,264,0,Valvula antidrenaje=Si|Aplicacion=Nissan Qashqai|Referencia OEM=D1060-4EQ00
p-0201,MAN-Q00201,1848120Q00,Filtro de aceite de motor Ford Fiesta,Filtro de flujo total con valvula antidrenaje. Mantiene presion de aceite estable en el arranque en frio.,motor,mann,19000,,15,6,4.5,213,0,Valvula antidrenaje=Si|Aplicacion=Ford Fiesta|Referencia OEM=1848120Q00
p-0202,MAH-Q00202,410601Q00,Filtro de aceite de motor Renault Duster,Filtro de flujo total con valvula antidrenaje. Mantiene presion de aceite estable en el arranque en frio.,motor,mahle,26000,,36,6,4.2,106,0,Valvula antidrenaje=Si|Aplicacion=Renault Duster|Referencia OEM=410601Q00
p-0203,BOS-Q00203,55810-61MQ00,Filtro de aceite de motor Suzuki Swift / Suzuki Vitara,Filtro de flujo total con valvula antidrenaje. Mantiene presion de aceite estable en el arranque en frio.,motor,bosch,35000,42000,113,6,4.1,211,0,Valvula antidrenaje=Si|Aplicacion=Suzuki Swift / Suzuki Vitara|Referencia OEM=55810-61MQ00
p-0204,MAH-Q00204,04465-02Q00,Filtro de aceite de motor Toyota Corolla / Toyota Yaris,Filtro de flujo total con valvula antidrenaje. Mantiene presion de aceite estable en el arranque en frio.,motor,mahle,28000,34000,107,6,4.4,138,0,Valvula antidrenaje=Si|Aplicacion=Toyota Corolla / Toyota Yaris|Referencia OEM=04465-02Q00
p-0205,BOS-Q00205,58101-1RQ00,Filtro de aceite de motor Hyundai Accent / Kia Rio,Filtro de flujo total con valvula antidrenaje. Mantiene presion de aceite estable en el arranque en frio.,motor,bosch,33000,,46,6,4.9,153,0,Valvula antidrenaje=Si|Aplicacion=Hyundai Accent / Kia Rio|Referencia OEM=58101-1RQ00
p-0206,BOS-Q00206,42707Q00,Filtro de aceite de motor Chevrolet Onix / Chevrolet Tracker,Filtro de flujo total con valvula antidrenaje. Mantiene presion de aceite estable en el arranque en frio.,motor,bosch,25000,30000,4,6,4.3,14,0,Valvula antidrenaje=Si|Aplicacion=Chevrolet Onix / Chevrolet Tracker|Referencia OEM=42707Q00
p-0207,BOS-Q00207,410609Q00,Filtro de aceite de motor Renault Kwid,Filtro de flujo total con valvula antidrenaje. Mantiene presion de aceite estable en el arranque en frio.,motor,bosch,28000,,0,6,4.7,193,1,Valvula antidrenaje=Si|Aplicacion=Renault Kwid|Referencia OEM=410609Q00
p-0208,BOS-Q00208,58101-3XQ00,Filtro de aceite de motor Hyundai Elantra / Kia Cerato,Filtro de flujo total con valvula antidrenaje. Mantiene presion de aceite estable en el arranque en frio.,motor,bosch,45000,,107,6,4.7,275,0,Valvula antidrenaje=Si|Aplicacion=Hyundai Elantra / Kia Cerato|Referencia OEM=58101-3XQ00
p-0209,MAH-R00209,D1060-1HR00,Filtro de aire de motor Nissan Versa / Nissan March,Medio filtrante plisado de alta superficie. Protege el sensor MAF y mantiene el consumo de combustible.,motor,mahle,88000,110000,48,6,4.7,55,0,Forma=Rectangular|Aplicacion=Nissan Versa / Nissan March|Referencia OEM=D1060-1HR00
p-0210,MAH-R00210,BHY1-33-28R00,Filtro de aire de motor Mazda Mazda 3 / Mazda Mazda 2,Medio filtrante plisado de alta superficie. Protege el sensor MAF y mantiene el consumo de combustible.,motor,mahle,54000,68000,39,6,4.5,135,0,Forma=Rectangular|Aplicacion=Mazda Mazda 3 / Mazda Mazda 2|Referencia OEM=BHY1-33-28R00
p-0211,BOS-R00211,42707R00,Filtro de aire de motor Chevrolet Onix / Chevrolet Tracker,Medio filtrante plisado de alta superficie. Protege el sensor MAF y mantiene el consumo de combustible.,motor,bosch,39000,49000,25,6,4.6,228,0,Forma=Rectangular|Aplicacion=Chevrolet Onix / Chevrolet Tracker|Referencia OEM=42707R00
p-0212,MAN-R00212,04465-60R00,Filtro de aire de motor Toyota Prado,Medio filtrante plisado de alta superficie. Protege el sensor MAF y mantiene el consumo de combustible.,motor,mann,70000,,62,6,4.9,269,0,Forma=Rectangular|Aplicacion=Toyota Prado|Referencia OEM=04465-60R00
p-0213,MAH-R00213,410609R00,Filtro de aire de motor Renault Kwid,Medio filtrante plisado de alta superficie. Protege el sensor MAF y mantiene el consumo de combustible.,motor,mahle,50000,,79,6,4.4,228,0,Forma=Rectangular|Aplicacion=Renault Kwid|Referencia OEM=410609R00
p-0214,BOS-R00214,20911R00,Filtro de aire de motor Chevrolet Captiva,Medio filtrante plisado de alta superficie. Protege el sensor MAF y mantiene el consumo de combustible.,motor,bosch,60000,,74,6,4.2,56,0,Forma=Rectangular|Aplicacion=Chevrolet Captiva|Referencia OEM=20911R00
p-0215,MAN-R00215,04465-0KR00,Filtro de aire de motor Toyota Hilux / Ford Ranger,Medio filtrante plisado de alta superficie. Protege el sensor MAF y mantiene el consumo de combustible.,motor,mann,73000,,53,6,4.9,266,0,Forma=Rectangular|Aplicacion=Toyota Hilux / Ford Ranger|Referencia OEM=04465-0KR00
p-0216,BOS-R00216,410601R00,Filtro de aire de motor Renault Duster,Medio filtrante plisado de alta superficie. Protege el sensor MAF y mantiene el consumo de combustible.,motor,bosch,92000,,104,6,4.6,102,0,Forma=Rectangular|Aplicacion=Renault Duster|Referencia OEM=410601R00
p-0217,BOS-R00217,1848120R00,Filtro de aire de motor Ford Fiesta,Medio filtrante plisado de alta superficie. Protege el sensor MAF y mantiene el consumo de combustible.,motor,bosch,51000,,84,6,4.8,22,1,Forma=Rectangular|Aplicacion=Ford Fiesta|Referencia OEM=1848120R00
p-0218,MAH-R00218,04465-02R00,Filtro de aire de motor Toyota Corolla / Toyota Yaris,Medio filtrante plisado de alta superficie. Protege el sensor MAF y mantiene el consumo de combustible.,motor,mahle,49000,63000,117,6,4.3,175,0,Forma=Rectangular|Aplicacion=Toyota Corolla / Toyota Yaris|Referencia OEM=04465-02R00
p-0219,BOS-R00219,5U0698151R00,Filtro de aire de motor Volkswagen Gol / Volkswagen Polo,Medio filtrante plisado de alta superficie. Protege el sensor MAF y mantiene el consumo de combustible.,motor,bosch,48000,,122,6,4.2,117,0,Forma=Rectangular|Aplicacion=Volkswagen Gol / Volkswagen Polo|Referencia OEM=5U0698151R00
p-0220,MAH-R00220,58302-B4R00,Filtro de aire de motor Hyundai i10 / Kia Picanto,Medio filtrante plisado de alta superficie. Protege el sensor MAF y mantiene el consumo de combustible.,motor,mahle,88000,,4,6,4.5,243,0,Forma=Rectangular|Aplicacion=Hyundai i10 / Kia Picanto|Referencia OEM=58302-B4R00
p-0221,MAN-R00221,58101-1RR00,Filtro de aire de motor Hyundai Accent / Kia Rio,Medio filtrante plisado de alta superficie. Protege el sensor MAF y mantiene el consumo de combustible.,motor,mann,53000,,112,6,4.4,120,0,Forma=Rectangular|Aplicacion=Hyundai Accent / Kia Rio|Referencia OEM=58101-1RR00
p-0222,MAH-R00222,55810-61MR00,Filtro de aire de motor Suzuki Swift / Suzuki Vitara,Medio filtrante plisado de alta superficie. Protege el sensor MAF y mantiene el consumo de combustible.,motor,mahle,50000,,0,6,4.7,214,0,Forma=Rectangular|Aplicacion=Suzuki Swift / Suzuki Vitara|Referencia OEM=55810-61MR00
p-0223,MAH-R00223,58101-D3R00,Filtro de aire de motor Hyundai Tucson / Kia Sportage,Medio filtrante plisado de alta superficie. Protege el sensor MAF y mantiene el consumo de combustible.,motor,mahle,39000,,46,6,4.4,190,0,Forma=Rectangular|Aplicacion=Hyundai Tucson / Kia Sportage|Referencia OEM=58101-D3R00
p-0224,MAN-R00224,D1060-4ER00,Filtro de aire de motor Nissan Qashqai,Medio filtrante plisado de alta superficie. Protege el sensor MAF y mantiene el consumo de combustible.,motor,mann,57000,,88,6,4.8,230,0,Forma=Rectangular|Aplicacion=Nissan Qashqai|Referencia OEM=D1060-4ER00
p-0225,BOS-R00225,95priorityR00,Filtro de aire de motor Chevrolet Spark GT / Chevrolet Sail,Medio filtrante plisado de alta superficie. Protege el sensor MAF y mantiene el consumo de combustible.,motor,bosch,55000,,90,6,4.1,54,0,Forma=Rectangular|Aplicacion=Chevrolet Spark GT / Chevrolet Sail|Referencia OEM=95priorityR00
p-0226,MAH-R10226,95priorityR10,Filtro de aire acondicionado Chevrolet Spark GT / Chevrolet Sail,"Filtro de habitaculo con carbon activado que retiene polen, polvo y olores del trafico.",motor,mahle,70000,,1,6,4.2,310,0,Tipo=Carbon activado|Aplicacion=Chevrolet Spark GT / Chevrolet Sail|Referencia OEM=95priorityR10
p-0227,BOS-R10227,58101-D3R10,Filtro de aire acondicionado Hyundai Tucson / Kia Sportage,"Filtro de habitaculo con carbon activado que retiene polen, polvo y olores del trafico.",motor,bosch,41000,,117,6,4.2,24,0,Tipo=Carbon activado|Aplicacion=Hyundai Tucson / Kia Sportage|Referencia OEM=58101-D3R10
p-0228,BOS-R10228,58302-B4R10,Filtro de aire acondicionado Hyundai i10 / Kia Picanto,"Filtro de habitaculo con carbon activado que retiene polen, polvo y olores del trafico.",motor,bosch,57000,,111,6,4.3,89,0,Tipo=Carbon activado|Aplicacion=Hyundai i10 / Kia Picanto|Referencia OEM=58302-B4R10
p-0229,MAN-R10229,55810-61MR10,Filtro de aire acondicionado Suzuki Swift / Suzuki Vitara,"Filtro de habitaculo con carbon activado que retiene polen, polvo y olores del trafico.",motor,mann,69000,,50,6,4.1,26,0,Tipo=Carbon activado|Aplicacion=Suzuki Swift / Suzuki Vitara|Referencia OEM=55810-61MR10
p-0230,MAN-R10230,04465-02R10,Filtro de aire acondicionado Toyota Corolla / Toyota Yaris,"Filtro de habitaculo con carbon activado que retiene polen, polvo y olores del trafico.",motor,mann,63000,,65,6,4.4,247,0,Tipo=Carbon activado|Aplicacion=Toyota Corolla / Toyota Yaris|Referencia OEM=04465-02R10
p-0231,MAH-R10231,D1060-4ER10,Filtro de aire acondicionado Nissan Qashqai,"Filtro de habitaculo con carbon activado que retiene polen, polvo y olores del trafico.",motor,mahle,73000,,136,6,4.4,130,0,Tipo=Carbon activado|Aplicacion=Nissan Qashqai|Referencia OEM=D1060-4ER10
p-0232,BOS-R10232,410609R10,Filtro de aire acondicionado Renault Kwid,"Filtro de habitaculo con carbon activado que retiene polen, polvo y olores del trafico.",motor,bosch,47000,,4,6,4.6,39,0,Tipo=Carbon activado|Aplicacion=Renault Kwid|Referencia OEM=410609R10
p-0233,BOS-R10233,42707R10,Filtro de aire acondicionado Chevrolet Onix / Chevrolet Tracker,"Filtro de habitaculo con carbon activado que retiene polen, polvo y olores del trafico.",motor,bosch,71000,,3,6,4.5,87,0,Tipo=Carbon activado|Aplicacion=Chevrolet Onix / Chevrolet Tracker|Referencia OEM=42707R10
p-0234,BOS-R10234,1857858R10,Filtro de aire acondicionado Ford Escape,"Filtro de habitaculo con carbon activado que retiene polen, polvo y olores del trafico.",motor,bosch,63000,,0,6,4.6,80,0,Tipo=Carbon activado|Aplicacion=Ford Escape|Referencia OEM=1857858R10
p-0235,BOS-R10235,410601R10,Filtro de aire acondicionado Renault Duster,"Filtro de habitaculo con carbon activado que retiene polen, polvo y olores del trafico.",motor,bosch,51000,,56,6,4.8,122,0,Tipo=Carbon activado|Aplicacion=Renault Duster|Referencia OEM=410601R10
p-0236,MAH-R10236,BHY1-33-28R10,Filtro de aire acondicionado Mazda Mazda 3 / Mazda Mazda 2,"Filtro de habitaculo con carbon activado que retiene polen, polvo y olores del trafico.",motor,mahle,75000,,83,6,4.6,80,0,Tipo=Carbon activado|Aplicacion=Mazda Mazda 3 / Mazda Mazda 2|Referencia OEM=BHY1-33-28R10
p-0237,MAH-R10237,D1060-1HR10,Filtro de aire acondicionado Nissan Versa / Nissan March,"Filtro de habitaculo con carbon activado que retiene polen, polvo y olores del trafico.",motor,mahle,67000,,99,6,4.7,303,0,Tipo=Carbon activado|Aplicacion=Nissan Versa / Nissan March|Referencia OEM=D1060-1HR10
p-0238,MAH-R10238,5U0698151R10,Filtro de aire acondicionado Volkswagen Gol / Volkswagen Polo,"Filtro de habitaculo con carbon activado que retiene polen, polvo y olores del trafico.",motor,mahle,41000,,81,6,4.6,114,1,Tipo=Carbon activado|Aplicacion=Volkswagen Gol / Volkswagen Polo|Referencia OEM=5U0698151R10
p-0239,MAN-R10239,1848120R10,Filtro de aire acondicionado Ford Fiesta,"Filtro de habitaculo con carbon activado que retiene polen, polvo y olores del trafico.",motor,mann,57000,,56,6,4.1,70,0,Tipo=Carbon activado|Aplicacion=Ford Fiesta|Referencia OEM=1848120R10
p-0240,GAT-S00240,58302-B4S00,Kit de correa de reparticion con tensor Hyundai i10 / Kia Picanto,"Kit completo con correa HNBR, tensor y polea loca. Cambio recomendado cada 90.000 km.",motor,gates,573000,,0,24,4.9,241,0,Material=HNBR|Piezas=3|Aplicacion=Hyundai i10 / Kia Picanto|Referencia OEM=58302-B4S00
p-0241,BOS-S00241,42707S00,Kit de correa de reparticion con tensor Chevrolet Onix / Chevrolet Tracker,"Kit completo con correa HNBR, tensor y polea loca. Cambio recomendado cada 90.000 km.",motor,bosch,350000,,106,24,4.7,44,0,Material=HNBR|Piezas=3|Aplicacion=Chevrolet Onix / Chevrolet Tracker|Referencia OEM=42707S00
p-0242,GAT-S00242,58101-1RS00,Kit de correa de reparticion con tensor Hyundai Accent / Kia Rio,"Kit completo con correa HNBR, tensor y polea loca. Cambio recomendado cada 90.000 km.",motor,gates,337000,,12,24,4.6,97,0,Material=HNBR|Piezas=3|Aplicacion=Hyundai Accent / Kia Rio|Referencia OEM=58101-1RS00
p-0243,SKF-S00243,04465-60S00,Kit de correa de reparticion con tensor Toyota Prado,"Kit completo con correa HNBR, tensor y polea loca. Cambio recomendado cada 90.000 km.",motor,skf,544000,682000,139,24,4.7,230,0,Material=HNBR|Piezas=3|Aplicacion=Toyota Prado|Referencia OEM=04465-60S00
p-0244,GAT-S00244,04465-02S00,Kit de correa de reparticion con tensor Toyota Corolla / Toyota Yaris,"Kit completo con correa HNBR, tensor y polea loca. Cambio recomendado cada 90.000 km.",motor,gates,559000,,36,24,4.5,268,0,Material=HNBR|Piezas=3|Aplicacion=Toyota Corolla / Toyota Yaris|Referencia OEM=04465-02S00
p-0245,SKF-S00245,410609S00,Kit de correa de reparticion con tensor Renault Kwid,"Kit completo con correa HNBR, tensor y polea loca. Cambio recomendado cada 90.000 km.",motor,skf,608000,,75,24,4.5,269,0,Material=HNBR|Piezas=3|Aplicacion=Renault Kwid|Referencia OEM=410609S00
p-0246,BOS-S00246,55810-61MS00,Kit de correa de reparticion con tensor Suzuki Swift / Suzuki Vitara,"Kit completo con correa HNBR, tensor y polea loca. Cambio recomendado cada 90.000 km.",motor,bosch,346000,,4,24,4.8,119,0,Material=HNBR|Piezas=3|Aplicacion=Suzuki Swift / Suzuki Vitara|Referencia OEM=55810-61MS00
p-0247,BOS-S00247,04465-0KS00,Kit de correa de reparticion con tensor Toyota Hilux / Ford Ranger,"Kit completo con correa HNBR, tensor y polea loca. Cambio recomendado cada 90.000 km.",motor,bosch,360000,,69,24,4.4,152,0,Material=HNBR|Piezas=3|Aplicacion=Toyota Hilux / Ford Ranger|Referencia OEM=04465-0KS00
p-0248,BOS-S00248,410605S00,Kit de correa de reparticion con tensor Renault Logan / Renault Sandero,"Kit completo con correa HNBR, tensor y polea loca. Cambio recomendado cada 90.000 km.",motor,bosch,579000,734000,1,24,4.8,154,0,Material=HNBR|Piezas=3|Aplicacion=Renault Logan / Renault Sandero|Referencia OEM=410605S00
p-0249,BOS-S00249,410601S00,Kit de correa de reparticion con tensor Renault Duster,"Kit completo con correa HNBR, tensor y polea loca. Cambio recomendado cada 90.000 km.",motor,bosch,385000,,138,24,4.5,128,0,Material=HNBR|Piezas=3|Aplicacion=Renault Duster|Referencia OEM=410601S00
